"id","card_id","card_name","card_image","set_name","set_id","rarity","card_number","card_type","game_text","flavor_text","twilight","strength","vitality","kind","resistance","culture","home_site","created_at","subtype","type"
"1797","0P54","•Sauron, The Lord of the Rings","https://lotrtcgwiki.com/wiki/_media/cards:lotr00054.jpg","0","0","P","54","Minionmaia","Damage 2 . Enduring . Fierce . For each burden you spot, threat you spot, and site you control, Sauron's twilight cost is 1.","","18","24","5","Shadow","null","Sauron","","2025-03-13 13:12:03.743562","Maia","Minion"
"1798","0P55","Gorgoroth Swarm","https://lotrtcgwiki.com/wiki/_media/cards:lotr00055.jpg","0","0","P","55","Minion Orc","Besieger . When you play this minion , if you can spot another besieger , you may spot 6 companions to play a besieger from your discard pile and control a site.","","5","12","3","Shadow","null","Sauron","","2025-03-13 13:12:04.055477","Orc","Minion"
"1800","0P57","•Radagast's Staff","https://lotrtcgwiki.com/wiki/_media/cards:lotr00057.jpg","0","0","P","57","Artifactstaff","Bearer must be Radagast . Each time the fellowship moves during the regroup phase , you may draw 2 cards.","","1","1","1","Free People","null","Gandalf","","2025-03-13 13:12:04.729218","Staff","Artifact"
"2372","2U76","Helpless","https://lotrtcgwiki.com/wiki/_media/cards:lotr02076.jpg","2","2","U","76","Condition   ","To play, spot Frodo and a Nazgul. Plays on Sam. Sam's game text does not apply.","He heard Frodo's voice, but it seemed to come from a great distance, or from under the earth, crying out strange words.","0","null","null","Shadow","null","Wraith","","2025-03-13 13:15:39.661613","","Condition"
"1803","0P60","•Tom Bombadil's Hat","https://lotrtcgwiki.com/wiki/_media/cards:lotr00060.jpg","0","0","P","60","Possession    Support Area","To play, spot 2 Shire companions . Each time a Shadow card adds a burden or a threat , add a Shire token here. Fellowship Remove 2 Shire tokens from here to remove a burden .","","1","null","null","Free People","null","Shire","","2025-03-13 13:12:05.753223","Support Area","Possession"
"1804","0P61","•The Witch-king, Black Captain","https://lotrtcgwiki.com/wiki/_media/cards:lotr00061.jpg","0","0","P","61","Minion Nazgul","Enduring . Each Man skirmishing The Witchking loses all strength bonuses from weapons.","","8","14","4","Shadow","null","Wraith","","2025-03-13 13:12:06.057593","Nazgul","Minion"
"2525","3C101","Orc Warrior","https://lotrtcgwiki.com/wiki/_media/cards:lotr03101.jpg","3","3","C","101","Minion Orc","Maneuver Exert this minion and discard your Sauron condition to make the Free Peoples player discard the top 2 cards from his or her draw deck .","Orcs were multiplying again in the mountains.","3","9","3","Shadow","null","Sauron","","2025-03-13 13:16:32.878787","Orc","Minion"
"1784","0P41","•Aragorn's Bow","https://lotrtcgwiki.com/wiki/_media/cards:lotr00041.jpg","0","0","P","41","Possession    Rangedweapon","Bearer must be Aragorn. He is an archer . Archery Exert Aragorn to wound a minion  Aragorn does not add to the fellowship archery total.","","1","null","null","Free People","null","Gondor","","2025-03-13 13:11:59.643109","Ranged Weapon","Possession"
"4554","13R158","Assault Commander","https://lotrtcgwiki.com/wiki/_media/cards:lotr13158.jpg","13","13","R","158","Minion Urukhai","Damage 1 . Shadow Exert this minion and spot a Free Peoples condition to make an unbound companion resistance 1 for each card that has the same card title as that condition .","","4","9","3","Shadow","null","Urukhai","","2025-03-13 13:32:40.028388","Urukhai","Minion"
"3131","6R68","Isengard Mechanics","https://lotrtcgwiki.com/wiki/_media/cards:lotr06068.jpg","6","6","R","68","Minion Orc","Regroup Discard an Isengard Orc to make the Free Peoples player wound a companion or 2 companions if you spot 6 companions . Regroup If this minion is stacked on an Isengard card, spot an Isengard Orc and discard this minion to add 3 .","","6","11","4","Shadow","null","Isengard","","2025-03-13 13:20:58.481029","Orc","Minion"
"3133","6U70","Isengard Tender","https://lotrtcgwiki.com/wiki/_media/cards:lotr06070.jpg","6","6","U","70","Minion Orc","Regroup If stacked on an Isengard card, discard this card and remove 2 to exhaust a companion .","Unfortunate Orcs assisted in Saruman's foul wizardry.","1","5","2","Shadow","null","Isengard","","2025-03-13 13:21:00.612747","Orc","Minion"
"3186","6P122","•The Witch-king, Deathless Lord","https://lotrtcgwiki.com/wiki/_media/cards:lotr06122.jpg","6","6","P","122","Minion Nazgul","Fierce . Each time a companion is killed in a skirmish involving a Nazgul, wound an ally twice or exert a companion .","'Dead? No, you cannot kill them.'","8","14","4","Shadow","null","Wraith","","2025-03-13 13:21:23.975958","Nazgul","Minion"
"3189","6R125","Don't Look at Them","https://lotrtcgwiki.com/wiki/_media/cards:lotr06125.jpg","6","6","R","125","Condition   ","Plays to your support area . Skirmish Spot Smeagol and discard 3 cards from hand to wound a minion Smeagol is skirmishing once or twice if that minion is a Wraith minion .","","1","null","null","Free People","null","Gollum","","2025-03-13 13:21:24.807463","","Condition"
"3190","6R126","Ancient Roads","https://lotrtcgwiki.com/wiki/_media/cards:lotr06126.jpg","6","6","R","126","Condition   ","Plays to your support area . While you can spot 3 rangers, the site number of each minion skirmishing a ranger is 2.","","1","null","null","Free People","null","Gondor","","2025-03-13 13:21:25.103937","","Condition"
"3191","6R127","Isengard Mechanics","https://lotrtcgwiki.com/wiki/_media/cards:lotr06127.jpg","6","6","R","127","Minion Orc","Regroup Discard an Isengard Orc to make the Free Peoples player wound a companion or 2 companions if you spot 6 companions . Regroup If this minion is stacked on an Isengard card, spot an Isengard Orc and discard this minion to add 3 .","","6","11","4","Shadow","null","Isengard","","2025-03-13 13:21:25.400579","Orc","Minion"
"3192","6R128","•Gate Troll","https://lotrtcgwiki.com/wiki/_media/cards:lotr06128.jpg","6","6","R","128","Miniontroll","Fierce . While you can spot a Troll , Gate Troll 's twilight cost is 4. For each other Sauron minion you can spot, this minion is strength 1.","","8","13","4","Shadow","null","Sauron","","2025-03-13 13:21:25.67135","Troll","Minion"
"3220","7R24","Leaving Forever","https://lotrtcgwiki.com/wiki/_media/cards:lotr07024.jpg","7","7","R","24","Condition   Support Area","To play, spot 3 Elves. Each time the fellowship moves, add a threat or discard this condition . Regroup Discard this condition to discard a condition or draw 2 cards.","","0","null","null","Free People","null","Elven","","2025-03-13 13:21:37.222605","Support Area","Condition"
"2576","4C26","Iron Axe","https://lotrtcgwiki.com/wiki/_media/cards:lotr04026.jpg","4","4","C","26","Possession    Hand Weapon","Bearer must be a Dunland Man.","Saruman armed the Dunlendings with weapons forged by his Orcs in Isengard.","1","3","null","Shadow","null","Dunland","","2025-03-13 13:16:50.444689","Hand Weapon","Possession"
"3224","7R28","•Shadow Between","https://lotrtcgwiki.com/wiki/_media/cards:lotr07028.jpg","7","7","R","28","Condition   Support Area","To play, spot an Elf. At the start of your regroup phase , you may discard this condition or a card from hand to heal an Elf.","","2","null","null","Free People","null","Elven","","2025-03-13 13:21:38.657339","Support Area","Condition"
"3230","7C34","Echoes of Valinor","https://lotrtcgwiki.com/wiki/_media/cards:lotr07034.jpg","7","7","C","34","Condition   Support Area","Each time Gandalf wins a skirmish , you may exert him to draw 2 cards.","","1","null","null","Free People","null","Gandalf","","2025-03-13 13:21:42.25611","Support Area","Condition"
"3234","7R38","•Gandalf's Staff, Focus of Power","https://lotrtcgwiki.com/wiki/_media/cards:lotr07038.jpg","7","7","R","38","Artifactstaff","Bearer must be Gandalf. While you can spot 4 twilight tokens , Gandalf is strength 1.","","2","null","1","Free People","null","Gandalf","","2025-03-13 13:21:43.954624","Staff","Artifact"
"3235","7R39","•Glamdring, Elven Blade","https://lotrtcgwiki.com/wiki/_media/cards:lotr07039.jpg","7","7","R","39","Possession    Hand Weapon","Bearer must be Gandalf. He is damage 1 . Skirmish If you have more cards in hand than each opponent, discard 2 cards from hand to make an opponent exert a minion .","","2","2","null","Free People","null","Gandalf","","2025-03-13 13:21:44.274143","Hand Weapon","Possession"
"3240","7R44","•Moment of Respite","https://lotrtcgwiki.com/wiki/_media/cards:lotr07044.jpg","7","7","R","44","Condition   Support Area","At the start of the regroup phase , you may discard 2 cards from hand to heal Gandalf.","","2","null","null","Free People","null","Gandalf","","2025-03-13 13:21:45.920046","Support Area","Condition"
"3241","7U45","Numenor's Pride","https://lotrtcgwiki.com/wiki/_media/cards:lotr07045.jpg","7","7","U","45","Condition   Support Area","To play, spot Gandalf and add 3 threats . Gandalf is defender 1 and cannot take wounds . Discard this condition at the start of the regroup phase .","","1","null","null","Free People","null","Gandalf","","2025-03-13 13:21:46.217329","Support Area","Condition"
"3244","7R48","Stay This Madness","https://lotrtcgwiki.com/wiki/_media/cards:lotr07048.jpg","7","7","R","48","Condition   Support Area","To play, spot Gandalf. Each time the fellowship moves, add a threat or discard this condition . Regroup Discard this condition to wound 2 minions .","","0","null","null","Free People","null","Gandalf","","2025-03-13 13:21:47.411788","Support Area","Condition"
"2586","4U36","War Club","https://lotrtcgwiki.com/wiki/_media/cards:lotr04036.jpg","4","4","U","36","Possession    Hand Weapon","Bearer must be a Dunland Man. Each time bearer wins a skirmish , you may discard 2 Free Peoples possessions .","The wooden weapons of the wild men slew scores of unarmed villagers.","0","2","null","Shadow","null","Dunland","","2025-03-13 13:16:55.57932","Hand Weapon","Possession"
"3245","7U49","•Steadfast Champion","https://lotrtcgwiki.com/wiki/_media/cards:lotr07049.jpg","7","7","U","49","Condition   ","Bearer must be Gandalf. Each minion gains this ability 'Assignment Assign this minion to Gandalf.' Regroup Discard this condition to discard a minion and heal a companion 3 times.","","2","null","null","Free People","null","Gandalf","","2025-03-13 13:21:47.771911","","Condition"
"1950","1R34","•Celeborn, Lord of Lorien","https://lotrtcgwiki.com/wiki/_media/cards:lotr01034.jpg","1","1","R","34","Ally   Home 6 Elf","Fellowship Exert Celeborn to heal an Elven ally .","They were clad wholly in white  and the hair of the Lord Celeborn was of silver long and bright but no sign of age was upon them, unless it were in the depths of their eyes for these were keen as lances in the starlight, and yet profo","2","6","3","Free People","null","Elven","","2025-03-13 13:12:58.951523","Home 6 Elf","Ally"
"3326","7R129","•Bold Men and Grim","https://lotrtcgwiki.com/wiki/_media/cards:lotr07129.jpg","7","7","R","129","Condition   Support Area","To play, spot 2 Raider Men and add a threat . Each time a companion is about to be killed, you may remove a threat to discard a companion except the Ringbearer . Discard this condition at the start of the regroup phase .","","1","null","null","Shadow","null","Raider","","2025-03-13 13:22:20.162288","Support Area","Condition"
"3327","7C130","Dark Tidings","https://lotrtcgwiki.com/wiki/_media/cards:lotr07130.jpg","7","7","C","130","Condition   Support Area","Regroup Spot 2 Raider Men and remove 3 to add a threat limit 1.","","1","null","null","Shadow","null","Raider","","2025-03-13 13:22:20.581773","Support Area","Condition"
"3330","7C133","Desert Runner","https://lotrtcgwiki.com/wiki/_media/cards:lotr07133.jpg","7","7","C","133","Minion Man","Southron . Ambush 1 . When the Free Peoples player assigns this minion to a character and you have initiative, you may wound that character.","","2","6","2","Shadow","null","Raider","","2025-03-13 13:22:21.614479","Man","Minion"
"3331","7U134","Desert Scout","https://lotrtcgwiki.com/wiki/_media/cards:lotr07134.jpg","7","7","U","134","Minion Man","Southron . Ambush 1 . When the Free Peoples player assigns this minion to a character and you have initiative, you may wound that character.","","3","8","2","Shadow","null","Raider","","2025-03-13 13:22:21.917441","Man","Minion"
"3333","7U136","Desert Soldier","https://lotrtcgwiki.com/wiki/_media/cards:lotr07136.jpg","7","7","U","136","Minion Man","Southron . At the start of each skirmish involving this minion , you may remove 3 to wound a companion or ally he is skirmishing.","","4","9","2","Shadow","null","Raider","","2025-03-13 13:22:22.551303","Man","Minion"
"3334","7C137","Desert Spearman","https://lotrtcgwiki.com/wiki/_media/cards:lotr07137.jpg","7","7","C","137","Minion Man","Southron . At the start of each skirmish involving this minion , you may remove 3 to wound a companion or ally he is skirmishing.","","3","8","2","Shadow","null","Raider","","2025-03-13 13:22:22.864251","Man","Minion"
"3335","7U138","Desert Villain","https://lotrtcgwiki.com/wiki/_media/cards:lotr07138.jpg","7","7","U","138","Minion Man","Southron . At the start of each skirmish involving this minion , you may remove 1 to add a threat .","","4","9","2","Shadow","null","Raider","","2025-03-13 13:22:23.352717","Man","Minion"
"3336","7C139","Easterling Aggressor","https://lotrtcgwiki.com/wiki/_media/cards:lotr07139.jpg","7","7","C","139","Minion Man","Easterling . Skirmish If you have initiative or you spot 3 Easterlings, discard 2 cards from hand to heal another Easterling .","","3","8","2","Shadow","null","Raider","","2025-03-13 13:22:23.654519","Man","Minion"
"3337","7C140","Easterling Assailant","https://lotrtcgwiki.com/wiki/_media/cards:lotr07140.jpg","7","7","C","140","Minion Man","Easterling . Skirmish Remove a burden and exert this minion to heal another Easterling or 2 Easterlings if you have initiative.","","4","9","2","Shadow","null","Raider","","2025-03-13 13:22:24.001341","Man","Minion"
